population	id_pl	bud_h	shoot_h	veg_h_min	veg_h_max	veg_h_mean	diff_veg_h_max_shoot_h	diff_veg_h_mean_shoot_h	a	b	c	d	e	f	n_fl	phen_index	most_adv	phen_index_p	most_adv_p	fr_int_h_max	fr_pred_h_max	n_intact_fruits	n_predated_fr	n_fruits_total	n_predated	fruit_set	n_fl_corrected	n_eggs_max	n_redants	n_blackants	dist_closest_redants	dist_closest_redants1	days_datalog	avg_d_mean	avg_d_sd	avg_d_min	avg_d_max	avg_d_range	avg_day_mean	avg_day_sd	avg_day_min	avg_day_max	avg_day_range	avg_d_mean_ja	avg_d_sd_ja	avg_d_min_ja	avg_d_max_ja	avg_d_range_ja	avg_day_mean_ja	avg_day_sd_ja	avg_day_min_ja	avg_day_max_ja	avg_day_range_ja
Tånga Hed	T_15_019	39,7	36	20	35	27,5	-1	-8,5	0	2	8	1	0	0	11	2,909090909	4	5,056277056	6,952380952	47,6	41	4	1	5	3	0,454545455	11	16	15	2	15	0	33	16,030303	2,0447418	13,4090909	19,0909091	5,68181818	17,1818182	1,54654865	15,1818182	19,0909091	3,90909091	16,2894737	2,16591677	13,5526316	19,4210526	5,86842105	17,5210526	1,60819071	15,3947368	19,4210526	4,02631579
Tånga Hed	T_15_020	20,7	24,5	20	50	35	25,5	10,5	2	2	0	0	0	0	4	1,5	2	2,607142857	3,476190476	41,3		2	0	2	0	0,5	4	0	45	0	22	0	33	17,0189394	1,94124412	14,5454545	19,7272727	5,18181818	18,0666667	1,55748753	15,7575758	19,7272727	3,96969697	17,3914474	2,07809804	14,7631579	20,2368421	5,47368421	18,5210526	1,64254613	16,0789474	20,2368421	4,15789474
Tånga Hed	T_15_021	20	23	5	20	12,5	-3	-10,5	1	6	0	0	0	0	7	1,857142857	2	3,227891156	3,476190476	32,7		1	0	1	5	0,142857143	7	13	15	1	43	0	33	16,6003788	2,47369164	13,4090909	20,030303	6,62121212	17,9545455	1,95434547	15,0606061	20,030303	4,96969697	16,9638158	2,62495415	13,6052632	20,5526316	6,94736842	18,4157895	2,0331428	15,4210526	20,5526316	5,13157895
Tånga Hed	T_15_022	38,1	26	20	50	35	24	9	0	1	7	1	0	0	9	3	4	5,214285714	6,952380952	49,6		3	0	3	3	0,333333333	9	25	45	0	119	0	33	16,2954545	2,28791776	13,4848485	19,8636364	6,37878788	17,4939394	1,94421652	14,8181818	19,8636364	5,04545455	16,6381579	2,44749117	13,6315789	20,3684211	6,73684211	17,9368421	2,04114646	15,0789474	20,3684211	5,28947368
Tånga Hed	T_15_023	26,2	18	10	10	10	-8	-8	0	3	1	0	0	0	4	2,25	3	3,910714286	5,214285714	46,2		3	0	3	0	0,75	4	0	0	0	20	20	33	16,6003788	2,47369164	13,4090909	20,030303	6,62121212	17,9545455	1,95434547	15,0606061	20,030303	4,96969697	16,9638158	2,62495415	13,6052632	20,5526316	6,94736842	18,4157895	2,0331428	15,4210526	20,5526316	5,13157895
Tånga Hed	T_15_024	25,7	35	20	40	30	5	-5	3	6	1	0	0	0	10	1,8	3	3,128571429	5,214285714	37,8		5	0	5	0	0,5	10	9	7	25	82	0	33	15,9166667	2,29360423	13,0757576	19,6060606	6,53030303	17,1666667	1,85270337	14,8030303	19,6060606	4,8030303	16,2039474	2,39463311	13,2631579	20	6,73684211	17,5157895	1,91448633	15,0526316	20	4,94736842
Tånga Hed	T_15_025	28,9	26,5	15	40	27,5	13,5	1	0	3	1	1	0	0	5	2,6	4	4,519047619	6,952380952	44,4	39	4	2	6	1	1	6	2	0	2	42	42	33	17,5284091	3,94233086	12,9545455	23,9393939	10,9848485	19,6727273	3,28841264	16,0757576	23,9393939	7,86363636	17,8651316	3,90641055	13,3157895	24	10,6842105	19,9894737	3,23485914	16,3157895	24	7,68421053
Tånga Hed	T_15_026	31,7	17,5	10	25	17,5	7,5	0	0	5	0	1	0	0	6	2,333333333	4	4,055555556	6,952380952	40,3		3	0	3	3	0,5	6	8	11	0	33	0	33	17,0719697	3,15383847	13,3181818	22,0909091	8,77272727	18,7909091	2,59921136	15,6818182	22,0909091	6,40909091	17,4046053	3,21257183	13,5789474	22,3421053	8,76315789	19,1631579	2,61159414	15,9210526	22,3421053	6,42105263
Tånga Hed	T_15_027	21	22,5	10	10	10	-12,5	-12,5	1	3	1	0	0	0	5	2	3	3,476190476	5,214285714	38,1		3	0	3	0	0,6	5	1	16	1	40	0	33	16,7348485	2,56371406	13,5454545	20,6818182	7,13636364	18,1545455	2,01759105	15,5151515	20,6818182	5,16666667	17,0822368	2,71077893	13,7105263	21,1842105	7,47368421	18,5947368	2,09425108	15,8684211	21,1842105	5,31578947
Tånga Hed	T_15_028	28,3	26,5	10	20	15	-6,5	-11,5	0	2	2	1	0	0	5	2,8	4	4,866666667	6,952380952	40,2	47	4	0	4	1	0,8	5	4	4	1	35	0	33	16,7443182	2,71355985	13,4848485	21,1060606	7,62121212	18,230303	2,21340824	15,530303	21,1060606	5,57575758	17,0723684	2,85750874	13,6842105	21,5263158	7,84210526	18,6473684	2,29980613	15,8157895	21,5263158	5,71052632
Tånga Hed	T_15_029	33,5	31	10	15	12,5	-16	-18,5	0	2	2	1	0	0	5	2,8	4	4,866666667	6,952380952	55,2		5	0	5	0	1	5	0	8	5	23	0	33	17,1155303	3,29000145	13,4090909	23,0757576	9,66666667	18,8060606	2,92570356	15,5	23,0757576	7,57575758	17,4111842	3,31800777	13,6052632	23,1842105	9,57894737	19,1578947	2,85112072	15,8157895	23,1842105	7,36842105
Tånga Hed	T_15_030	26,2	23	5	30	17,5	7	-5,5	0	2	3	0	0	0	5	2,6	3	4,519047619	5,214285714	39	36,6	3	2	5	2	1	5	4	15	2	35	0	33	17,1155303	3,29000145	13,4090909	23,0757576	9,66666667	18,8060606	2,92570356	15,5	23,0757576	7,57575758	17,4111842	3,31800777	13,6052632	23,1842105	9,57894737	19,1578947	2,85112072	15,8157895	23,1842105	7,36842105
Tånga Hed	T_15_031	13,8	17	10	10	10	-7	-7	2	1	0	0	0	0	3	1,333333333	2	2,317460317	3,476190476	42		2	0	2	0	0,666666667	3	0	0	0	24	24	33	16,8371212	2,7820308	13,530303	21,4242424	7,89393939	18,2939394	2,39521	15,2121212	21,4242424	6,21212121	17,1973684	2,88759746	13,7631579	21,7894737	8,02631579	18,7421053	2,41743022	15,5526316	21,7894737	6,23684211
Tånga Hed	T_15_032	28,4	25,5	10	20	15	-5,5	-10,5	1	1	5	1	0	0	8	2,75	4	4,779761905	6,952380952	49,8	41,7	4	1	5	2	0,625	8	2	0	1	24	24	33	16,8371212	2,7820308	13,530303	21,4242424	7,89393939	18,2939394	2,39521	15,2121212	21,4242424	6,21212121	17,1973684	2,88759746	13,7631579	21,7894737	8,02631579	18,7421053	2,41743022	15,5526316	21,7894737	6,23684211
