"id_pl"	"population"	"shoot_h"	"veg_h_mean"	"n_intact_fruits"	"n_eggs_max"	"n_redants"	"pop"	"meanT"	"maxT"	"minT"	"sdT"	"rangeT"	"redants_pres"	"ants_t"	"t_shoot_h"	"t_veg_h_mean"	"t_n_intact_fruits"	"t_n_eggs_max"	"t_n_redants"	"t_meanT"	"id"	"a1"	"b1"	"c1"	"d1"	"e1"	"f1"	"n_fl1"	"phen_index1"	"most_adv1"	"a2"	"b2"	"c2"	"d2"	"e2"	"f2"	"n_fl2"	"phen_index2"	"most_adv2"	"n_fl"	"julian1"	"julian2"
"210"	"T_15_018"	"Tånga Hed"	35	27.5	4	7	20	"T"	17.1818181818182	19.0909090909091	15.1818181818182	1.54654865382245	3.90909090909091	"1"	3.04452243772342	1.63125265161005	0.714925785197966	0.39711008151454	0.0656866554984213	0.799648878156106	-0.77560299192073	216	5	6	1	0	0	0	12	1.666666667	3	0	0	1	2	3	6	12	5.166666667	6	12	210	239
"211"	"T_15_019"	"Tånga Hed"	36	27.5	4	16	15	"T"	17.1818181818182	19.0909090909091	15.1818181818182	1.54654865382245	3.90909090909091	"1"	2.77258872223978	1.78763670142002	0.714925785197966	0.39711008151454	1.19330757488799	0.398265669335059	-0.77560299192073	217	0	2	8	1	0	0	11	2.909090909	4	0	0	0	0	4	7	11	5.636363636	6	11	210	239
"212"	"T_15_020"	"Tånga Hed"	24.5	35	2	0	45	"T"	18.0666666666667	19.7272727272727	15.7575757575758	1.55748753382916	3.96969696969697	"1"	3.8286413964891	-0.010779871394668	1.50389745529144	-0.446237101908092	-0.81135183736013	2.80656492226134	0.429321430399183	218	2	2	0	0	0	0	4	1.5	2	0	0	0	0	1	2	3	5.666666667	6	4	210	239
"213"	"T_15_021"	"Tånga Hed"	23	12.5	1	13	15	"T"	17.9545454545455	20.030303030303	15.0606060606061	1.95434547018271	4.96969696969697	"1"	2.77258872223978	-0.245355946109627	-0.863017554988974	-0.867910693619408	0.817433935091465	0.398265669335059	0.276642650858644	219	1	6	0	0	0	0	7	1.857142857	2	0	0	1	0	1	5	7	5.428571429	6	7	210	239
"214"	"T_15_022"	"Tånga Hed"	26	35	3	25	45	"T"	17.4939393939394	19.8636363636364	14.8181818181818	1.94421651713495	5.04545454545455	"1"	3.8286413964891	0.223796203320291	1.50389745529144	-0.0245635101967757	2.32092849427755	2.80656492226134	-0.350578281307887	220	0	1	7	1	0	0	9	3	4	0	0	0	0	3	6	9	5.666666667	6	9	210	239
"215"	"T_15_023"	"Tånga Hed"	18	10	3	0	0	"T"	17.9545454545455	20.030303030303	15.0606060606061	1.95434547018271	4.96969696969697	"0"	0	-1.02727619515949	-1.1260081116868	-0.0245635101967757	-0.81135183736013	-0.805883957128083	0.276642650858644	221	0	3	1	0	0	0	4	2.25	3	0	0	0	0	0	3	3	6	6	4	210	239
"216"	"T_15_024"	"Tånga Hed"	35	30	5	9	7	"T"	17.1666666666667	19.6060606060606	14.8030303030303	1.8527033683308	4.8030303030303	"1"	2.07944154167984	1.63125265161005	0.97791634189579	0.818783673225857	0.316269082029436	-0.243947464778617	-0.796235259426209	222	3	6	1	0	0	0	10	1.8	3	0	0	0	0	4	5	9	5.555555556	6	10	210	239
"217"	"T_15_025"	"Tånga Hed"	26.5	27.5	4	2	0	"T"	19.6727272727273	23.9393939393939	16.0757575757576	3.28841263768222	7.86363636363636	"0"	0	0.301988228225277	0.714925785197966	0.39711008151454	-0.560769410829115	-0.805883957128083	2.61634178597985	223	0	3	1	1	0	0	5	2.6	4	0	0	0	0	0	5	5	6	6	5	210	239
"218"	"T_15_026"	"Tånga Hed"	17.5	17.5	3	8	11	"T"	18.7909090909091	22.0909090909091	15.6818181818182	2.59921136191805	6.40909090909091	"1"	2.484906649788	-1.10546822006448	-0.337036441593327	-0.0245635101967757	0.190977868763929	0.0771591022782208	1.41554381716103	224	0	5	0	1	0	0	6	2.333333333	4	0	0	0	0	1	5	6	5.833333333	6	6	210	239
"219"	"T_15_027"	"Tånga Hed"	22.5	10	3	1	16	"T"	18.1545454545455	20.6818181818182	15.5151515151515	2.01759104623947	5.16666666666667	"1"	2.83321334405622	-0.323547971014614	-1.1260081116868	-0.0245635101967757	-0.686060624094623	0.478542311099268	0.548988581930958	225	1	3	1	0	0	0	5	2	3	0	0	0	0	1	3	4	5.75	6	5	210	239
"220"	"T_15_028"	"Tånga Hed"	26.5	15	4	4	4	"T"	18.230303030303	21.1060606060606	15.530303030303	2.21340824354135	5.57575757575758	"1"	1.6094379124341	0.301988228225277	-0.600026998291151	0.39711008151454	-0.310186984298101	-0.484777390071246	0.652149919458346	226	0	2	2	1	0	0	5	2.8	4	0	0	0	0	0	5	5	6	6	5	210	239
"221"	"T_15_029"	"Tånga Hed"	31	12.5	5	0	8	"T"	18.8060606060606	23.0757575757576	15.5	2.92570356229862	7.57575757575758	"1"	2.19722457733622	1.00571645237015	-0.863017554988974	0.818783673225857	-0.81135183736013	-0.163670823014408	1.43617608466651	227	0	2	2	1	0	0	5	2.8	4	0	0	0	0	0	5	5	6	6	5	210	239
"222"	"T_15_030"	"Tånga Hed"	23	17.5	3	4	15	"T"	18.8060606060606	23.0757575757576	15.5	2.92570356229862	7.57575757575758	"1"	2.77258872223978	-0.245355946109627	-0.337036441593327	-0.0245635101967757	-0.310186984298101	0.398265669335059	1.43617608466651	228	0	2	3	0	0	0	5	2.6	3	0	0	0	0	0	5	5	6	6	5	210	239
"223"	"T_15_031"	"Tånga Hed"	17	10	2	0	0	"T"	18.2939393939394	21.4242424242424	15.2121212121212	2.39520999676012	6.21212121212121	"0"	0	-1.18366024496946	-1.1260081116868	-0.446237101908092	-0.81135183736013	-0.805883957128083	0.738805442981352	229	2	1	0	0	0	0	3	1.333333333	2	0	0	0	0	1	1	2	5.5	6	3	210	239
"224"	"T_15_032"	"Tånga Hed"	25.5	15	4	2	0	"T"	18.2939393939394	21.4242424242424	15.2121212121212	2.39520999676012	6.21212121212121	"0"	0	0.145604178415305	-0.600026998291151	0.39711008151454	-0.560769410829115	-0.805883957128083	0.738805442981352	230	1	1	5	1	0	0	8	2.75	4	0	0	0	0	1	6	7	5.857142857	6	8	210	239
"225"	"T_15_033"	"Tånga Hed"	26.6	10	5	18	6	"T"	18.0575757575758	20.2575757575758	15.6212121212121	1.81957356667359	4.63636363636364	"1"	1.94591014905531	0.317626633206275	-1.1260081116868	0.818783673225857	1.443890001419	-0.324224106542827	0.416942069895898	231	3	8	1	0	0	0	12	1.833333333	3	1	1	0	0	3	7	12	5	6	12	210	239
"226"	"T_15_034"	"Tånga Hed"	22	15	1	0	1	"T"	17.8090909090909	20.6969696969697	15.0454545454545	2.190682834234	5.65151515151515	"1"	0.693147180559945	-0.4017399959196	-0.600026998291151	-0.867910693619408	-0.81135183736013	-0.725607315363874	0.0785728828060566	232	4	2	0	0	0	0	6	1.333333333	2	0	0	0	0	2	1	3	5.333333333	6	6	210	239
"227"	"T_15_035"	"Tånga Hed"	25.5	15	4	5	2	"T"	17.8090909090909	20.6969696969697	15.0454545454545	2.190682834234	5.65151515151515	"1"	1.09861228866811	0.145604178415305	-0.600026998291151	0.39711008151454	-0.184895771032593	-0.645330673599665	0.0785728828060566	233	2	8	1	0	0	0	11	1.909090909	3	0	0	0	0	3	5	8	5.625	6	11	210	239
"228"	"T_15_036"	"Tånga Hed"	23.7	12.5	3	6	5	"T"	18.6212121212121	21.6969696969697	15.7121212121212	2.32139797024234	5.98484848484848	"1"	1.79175946922805	-0.135887111242646	-0.863017554988974	-0.0245635101967757	-0.059604557767086	-0.404500748307036	1.18446242109968	234	0	2	2	1	0	0	5	2.8	4	0	0	0	0	1	4	5	5.8	6	5	210	239
"229"	"T_15_037"	"Tånga Hed"	24	12.5	3	6	1	"T"	17.6757575757576	19.7272727272727	15.2727272727273	1.81641945519522	4.45454545454545	"1"	0.693147180559945	-0.0889718962996544	-0.863017554988974	-0.0245635101967757	-0.059604557767086	-0.725607315363874	-0.102991071242149	235	0	2	2	1	0	0	5	2.8	4	0	0	0	0	1	4	5	5.8	6	5	210	239
"230"	"T_15_038"	"Tånga Hed"	17	12.5	3	0	0	"T"	17.6757575757576	19.7272727272727	15.2727272727273	1.81641945519522	4.45454545454545	"0"	0	-1.18366024496946	-0.863017554988974	-0.0245635101967757	-0.81135183736013	-0.805883957128083	-0.102991071242149	236	0	3	1	0	0	0	4	2.25	3	0	0	0	0	1	3	4	5.75	6	4	210	239
"231"	"T_15_039"	"Tånga Hed"	24.5	10	6	0	2	"T"	18.830303030303	22.5757575757576	15.3636363636364	2.82500112769511	7.21212121212121	"1"	1.09861228866811	-0.010779871394668	-1.1260081116868	1.24045726493717	-0.81135183736013	-0.645330673599665	1.46918771267528	237	1	6	1	0	0	0	8	2	3	0	0	0	0	0	6	6	6	6	8	210	239
"232"	"T_15_040"	"Tånga Hed"	20.5	15	4	6	1	"T"	18.4121212121212	21.5606060606061	15.3787878787879	2.36411356297114	6.18181818181818	"1"	0.693147180559945	-0.636316070634559	-0.600026998291151	0.39711008151454	-0.059604557767086	-0.725607315363874	0.899737129524079	238	0	0	5	0	1	0	6	3.333333333	5	0	0	0	0	0	7	7	6	6	7	210	239
"233"	"T_15_041"	"Tånga Hed"	25	15	4	5	0	"T"	18.8363636363636	22.8030303030303	15.6969696969697	2.75914180057383	7.10606060606061	"0"	0	0.0674121535103183	-0.600026998291151	0.39711008151454	-0.184895771032593	-0.805883957128083	1.47744061967747	239	0	0	4	1	0	0	5	3.2	4	0	0	0	0	0	5	5	6	6	5	210	239
"234"	"T_15_042"	"Tånga Hed"	28.5	17.5	5	8	2	"T"	17.8939393939394	20.6818181818182	15.1212121212121	2.17618013533669	5.56060606060606	"1"	1.09861228866811	0.614756327845223	-0.337036441593327	0.818783673225857	0.190977868763929	-0.645330673599665	0.194113580836735	240	0	2	4	1	0	0	7	2.857142857	4	0	0	0	0	0	7	7	6	6	7	210	239
"235"	"T_15_043"	"Tånga Hed"	22	12.5	4	1	11	"T"	18.2181818181818	22.1515151515152	15.2575757575758	2.69413082498957	6.89393939393939	"1"	2.484906649788	-0.4017399959196	-0.863017554988974	0.39711008151454	-0.686060624094623	0.0771591022782208	0.635644105453964	241	0	4	1	0	0	0	5	2.2	3	0	0	0	0	1	4	5	5.8	6	5	210	239
"236"	"T_15_044"	"Tånga Hed"	26	15	6	0	15	"T"	18.2181818181818	22.1515151515152	15.2575757575758	2.69413082498957	6.89393939393939	"1"	2.77258872223978	0.223796203320291	-0.600026998291151	1.24045726493717	-0.81135183736013	0.398265669335059	0.635644105453964	242	0	0	5	1	0	0	6	3.166666667	4	0	0	0	0	0	6	6	6	6	6	210	239
"237"	"T_15_045"	"Tånga Hed"	17.5	15	0	6	18	"T"	18.4121212121212	21.5606060606061	15.3787878787879	2.36411356297114	6.18181818181818	"1"	2.94443897916644	-1.10546822006448	-0.600026998291151	-1.28958428533072	-0.059604557767086	0.639095594627687	0.899737129524079	243	1	2	1	0	0	0	4	2	3	0	0	0	0	1	1	2	5.5	6	4	210	239
"238"	"T_15_046"	"Tånga Hed"	21.5	12.5	2	2	12	"T"	18.3041666666667	21.3125	15.375	2.42727586797789	5.9375	"1"	2.56494935746154	-0.479932020824586	-0.863017554988974	-0.446237101908092	-0.560769410829115	0.15743574404243	0.752732223547552	244	1	2	1	0	0	0	4	2	3	0	0	0	0	0	3	3	6	6	4	210	239
"239"	"T_15_047"	"Tånga Hed"	12	12.5	1	0	7	"T"	18.3041666666667	21.3125	15.375	2.42727586797789	5.9375	"1"	2.07944154167984	-1.96558049401933	-0.863017554988974	-0.867910693619408	-0.81135183736013	-0.243947464778617	0.752732223547552	245	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	5	5	1	210	239
"240"	"T_15_048"	"Tånga Hed"	16.5	12.5	1	0	11	"T"	18.6212121212121	21.6969696969697	15.7121212121212	2.32139797024234	5.98484848484848	"1"	2.484906649788	-1.26185226987445	-0.863017554988974	-0.867910693619408	-0.81135183736013	0.0771591022782208	1.18446242109968	246	1	0	1	0	0	0	2	2	3	0	0	0	0	0	2	2	6	6	2	210	239
"241"	"T_15_049"	"Tånga Hed"	27.5	27.5	4	3	6	"T"	17.6242424242424	20.4090909090909	15.2121212121212	1.99294677580945	5.1969696969697	"1"	1.94591014905531	0.45837227803525	0.714925785197966	0.39711008151454	-0.435478197563608	-0.324224106542827	-0.173140780760773	247	1	0	4	1	0	0	6	2.833333333	4	0	0	0	0	0	5	5	6	6	6	210	239
"242"	"T_15_050"	"Tånga Hed"	30.3	15	5	2	3	"T"	17.7666666666667	20.1363636363636	15.4545454545455	1.83041121030134	4.68181818181818	"1"	1.38629436111989	0.896247617503174	-0.600026998291151	0.818783673225857	-0.560769410829115	-0.565054031835455	0.0208025337907175	248	0	6	1	0	0	0	7	2.142857143	3	0	0	0	0	1	6	7	5.857142857	6	7	210	239
"243"	"T_15_051"	"Tånga Hed"	33	17.5	3	8	11	"T"	17.6060606060606	19.8333333333333	15.3333333333333	1.75549803399274	4.5	"1"	2.484906649788	1.3184845519901	-0.337036441593327	-0.0245635101967757	0.190977868763929	0.0771591022782208	-0.197899501767349	249	4	4	1	0	0	0	9	1.666666667	3	0	0	0	0	3	3	6	5.5	6	9	210	239
"244"	"T_15_052"	"Tånga Hed"	20	15	6	4	10	"T"	18.1272727272727	21.1060606060606	15.2424242424242	2.26657577252448	5.86363636363636	"1"	2.39789527279837	-0.714508095539545	-0.600026998291151	1.24045726493717	-0.310186984298101	-0.00311753948598872	0.511850500421097	250	1	4	3	1	0	0	9	2.444444444	4	0	0	0	0	0	8	8	6	6	9	210	239
"245"	"T_15_053"	"Tånga Hed"	19	12.5	2	0	10	"T"	18.3060606060606	21.3939393939394	15.3333333333333	2.3418019682209	6.06060606060606	"1"	2.39789527279837	-0.870892145349518	-0.863017554988974	-0.446237101908092	-0.81135183736013	-0.00311753948598872	0.755311256985734	251	1	3	1	0	0	0	5	2	3	0	0	0	0	3	1	4	5.25	6	5	210	239
"246"	"T_15_054"	"Tånga Hed"	19.7	15	1	5	5	"T"	17.7	19.8484848484848	15.3333333333333	1.765929769312	4.51515151515152	"1"	1.79175946922805	-0.761423310482537	-0.600026998291151	-0.867910693619408	-0.184895771032593	-0.404500748307036	-0.0699794432333854	252	0	0	2	1	0	0	3	3.333333333	4	0	0	0	0	0	3	3	6	6	3	210	239
"247"	"T_15_055"	"Tånga Hed"	16.5	20	1	0	20	"T"	17.7212121212121	20.3939393939394	15.3787878787879	2.00861445629225	5.01515151515152	"1"	3.04452243772342	-1.26185226987445	-0.0740458848955038	-0.867910693619408	-0.81135183736013	0.799648878156106	-0.0410942687257134	253	1	1	0	0	0	0	2	1.5	2	0	0	0	1	0	1	2	5	6	2	210	239
"248"	"T_15_056"	"Tånga Hed"	38	30	15	0	20	"T"	17.1030303030303	19.3484848484848	14.8030303030303	1.76398442810906	4.54545454545455	"1"	3.04452243772342	2.10040480103996	0.97791634189579	5.03551959033902	-0.81135183736013	0.799648878156106	-0.88289078294922	254	2	12	2	1	0	0	17	2.117647059	4	0	0	0	0	1	15	16	5.9375	6	17	210	239
"249"	"T_15_057"	"Tånga Hed"	18.5	15	4	4	1	"T"	19.0030303030303	23.5757575757576	15.6212121212121	3.14487265833658	7.95454545454545	"1"	0.693147180559945	-0.949084170254504	-0.600026998291151	0.39711008151454	-0.310186984298101	-0.725607315363874	1.70439556223773	255	0	2	3	1	0	0	6	2.833333333	4	0	0	0	0	0	6	6	6	6	6	210	239
"250"	"T_15_058"	"Tånga Hed"	14	5	1	2	13	"T"	18.030303030303	21.6818181818182	14.8333333333333	2.73050146704335	6.84848484848485	"1"	2.63905732961526	-1.65281239439938	-1.65198922508244	-0.867910693619408	-0.560769410829115	0.23771238580664	0.379803988386037	256	3	1	0	0	0	0	4	1.25	2	0	1	0	3	0	1	5	4	6	5	210	239
"251"	"T_15_059"	"Tånga Hed"	18	15	3	0	35	"T"	18	20.1060606060606	16.030303030303	1.60556551797679	4.07575757575758	"1"	3.58351893845611	-1.02727619515949	-0.600026998291151	-0.0245635101967757	-0.81135183736013	2.00379850461925	0.33853945337508	257	1	2	1	0	0	0	4	2	3	0	0	1	0	1	2	4	5	6	4	210	239
"252"	"T_15_060"	"Tånga Hed"	24	22	3	4	20	"T"	17.2484848484848	19.030303030303	15.4090909090909	1.4585991531419	3.62121212121212	"1"	3.04452243772342	-0.0889718962996544	0.136346560462755	-0.0245635101967757	-0.310186984298101	0.799648878156106	-0.684821014896627	258	2	2	1	0	0	0	5	1.8	3	1	0	0	0	2	2	5	4.6	6	5	210	239
"253"	"T_15_061"	"Tånga Hed"	23	10	3	3	9	"T"	18.0878787878788	20.1515151515152	15.8787878787879	1.65472293519751	4.27272727272727	"1"	2.30258509299405	-0.245355946109627	-1.1260081116868	-0.0245635101967757	-0.435478197563608	-0.0833941812501982	0.45820660490685	259	1	0	3	0	0	0	4	2.5	3	0	0	0	0	0	4	4	6	6	4	210	239
"254"	"T_15_062"	"Tånga Hed"	18	15	3	0	6	"T"	18.0878787878788	20.1515151515152	15.8787878787879	1.65472293519751	4.27272727272727	"1"	1.94591014905531	-1.02727619515949	-0.600026998291151	-0.0245635101967757	-0.81135183736013	-0.324224106542827	0.45820660490685	260	0	1	2	0	0	0	3	2.666666667	3	0	0	0	0	0	3	3	6	6	3	210	239
"255"	"T_15_063"	"Tånga Hed"	31	20	4	4	25	"T"	16.4	17.4242424242424	14.969696969697	1.03370369570909	2.45454545454545	"1"	3.25809653802148	1.00571645237015	-0.0740458848955038	0.39711008151454	-0.310186984298101	1.20103208697715	-1.8402279952034	261	0	2	4	1	0	0	7	2.857142857	4	0	0	0	0	0	7	7	6	6	7	210	239
"256"	"T_15_064"	"Tånga Hed"	19.2	15	1	3	1	"T"	17.4848484848485	19.1060606060606	15.1969696969697	1.55371489815548	3.90909090909091	"1"	0.693147180559945	-0.839615335387524	-0.600026998291151	-0.867910693619408	-0.435478197563608	-0.725607315363874	-0.362957641811173	262	2	1	0	0	0	0	3	1.333333333	2	1	0	0	0	0	2	3	4.333333333	6	3	210	239
"257"	"T_15_065"	"Tånga Hed"	29.5	27.5	1	26	22	"T"	18.2060606060606	20.1818181818182	15.5151515151515	1.95372288710106	4.66666666666667	"1"	3.13549421592915	0.771140377655196	0.714925785197966	-0.867910693619408	2.44621970754306	0.960202161684525	0.619138291449582	263	2	4	4	1	0	0	11	2.363636364	4	0	0	1	0	6	2	9	5	6	11	210	239
"258"	"T_15_066"	"Tånga Hed"	25	22.5	5	5	4	"T"	16.5515151515152	19.1818181818182	14.1818181818182	2.06370622173452	5	"1"	1.6094379124341	0.0674121535103183	0.18894467180232	0.818783673225857	-0.184895771032593	-0.484777390071246	-1.63390532014862	264	0	5	3	0	0	0	8	2.375	3	0	0	0	0	0	8	8	6	6	8	210	239
"259"	"T_15_067"	"Tånga Hed"	18	10	1	0	15	"T"	16.8242424242424	19.0151515151515	14.4848484848485	1.81806622402341	4.53030303030303	"1"	2.77258872223978	-1.02727619515949	-1.1260081116868	-0.867910693619408	-0.81135183736013	0.398265669335059	-1.26252450505001	265	1	1	0	0	0	0	2	1.5	2	0	0	0	1	0	1	2	5	6	2	210	239
"260"	"T_15_068"	"Tånga Hed"	13	6	0	4	6	"T"	18.9	22.1818181818182	15.4545454545455	2.76328742973957	6.72727272727273	"1"	1.94591014905531	-1.80919644420935	-1.54679300240331	-1.28958428533072	-0.310186984298101	-0.324224106542827	1.56409614320047	266	0	1	0	1	0	0	2	3	4	0	0	0	0	1	1	2	5.5	6	2	210	239
"261"	"T_15_069"	"Tånga Hed"	22.3	10	0	14	10	"T"	18.4363636363636	21.2575757575758	15.8181818181818	2.18406898817186	5.43939393939394	"1"	2.39789527279837	-0.354824780976608	-1.1260081116868	-1.28958428533072	0.942725148356972	-0.00311753948598872	0.932748757532848	267	0	4	1	0	0	0	5	2.2	3	1	0	0	0	1	3	5	4.8	6	5	210	239
"262"	"T_15_070"	"Tånga Hed"	28	17	0	6	8	"T"	17.5878787878788	21.469696969697	14.7121212121212	2.67254823630042	6.75757575757576	"1"	2.19722457733622	0.536564302940237	-0.389634552932892	-1.28958428533072	-0.059604557767086	-0.163670823014408	-0.222658222773924	268	1	1	2	0	0	0	4	2.25	3	1	0	0	0	0	3	4	4.75	6	4	210	239
"263"	"T_15_071"	"Tånga Hed"	21	12	1	0	0	"T"	17.5878787878788	21.469696969697	14.7121212121212	2.67254823630042	6.75757575757576	"0"	0	-0.558124045729573	-0.915615666328539	-0.867910693619408	-0.81135183736013	-0.805883957128083	-0.222658222773924	269	4	1	0	0	0	0	5	1.2	2	1	0	0	3	0	1	5	3.8	6	5	210	239
"264"	"T_15_072"	"Tånga Hed"	21	27.5	2	8	60	"T"	17.8424242424242	19.6818181818182	15.2575757575758	1.83369602722342	4.42424242424242	"1"	4.11087386417331	-0.558124045729573	0.714925785197966	-0.446237101908092	0.190977868763929	4.01071454872449	0.123963871318111	270	0	0	4	0	1	0	5	3.4	5	0	0	0	0	1	4	5	5.8	6	5	210	239
"265"	"T_15_073"	"Tånga Hed"	25	12.5	0	6	1	"T"	16.6818181818182	18.8181818181818	14.4848484848485	1.72889123832104	4.33333333333333	"1"	0.693147180559945	0.0674121535103183	-0.863017554988974	-1.28958428533072	-0.059604557767086	-0.725607315363874	-1.45646781960151	271	2	1	0	0	0	0	3	1.333333333	2	1	0	1	0	0	1	3	3.333333333	6	3	210	239
"266"	"T_15_074"	"Tånga Hed"	28	22	1	17	40	"T"	16.8060606060606	18.3181818181818	14.4545454545455	1.54608582858992	3.86363636363636	"1"	3.71357206670431	0.536564302940237	0.136346560462755	-0.867910693619408	1.31859878815349	2.4051817134403	-1.28728322605659	272	1	3	1	1	0	0	6	2.333333333	4	2	0	0	0	0	5	7	4.571428571	6	7	210	239
"267"	"T_15_075"	"Tånga Hed"	21	12	3	0	30	"T"	16.6787878787879	17.969696969697	14.7272727272727	1.34422854377057	3.24242424242424	"1"	3.43398720448515	-0.558124045729573	-0.915615666328539	-0.0245635101967757	-0.81135183736013	1.6024152957982	-1.4605942731026	273	0	2	1	0	0	0	3	2.333333333	3	0	0	0	0	0	3	3	6	6	3	210	239
"268"	"T_15_076"	"Tånga Hed"	31	15	6	16	0	"T"	17.6757575757576	19.6515151515152	14.8939393939394	1.86391733207884	4.75757575757576	"0"	0	1.00571645237015	-0.600026998291151	1.24045726493717	1.19330757488799	-0.805883957128083	-0.102991071242149	274	1	3	9	1	0	0	14	2.714285714	4	0	0	1	0	1	11	13	5.692307692	6	14	210	239
"269"	"T_15_077"	"Tånga Hed"	35	23	2	34	0	"T"	16.7545454545455	18.5606060606061	14.4545454545455	1.62489809115042	4.10606060606061	"0"	0	1.63125265161005	0.241542783141884	-0.446237101908092	3.44854941366712	-0.805883957128083	-1.35743293557521	275	1	2	9	1	1	0	14	2.928571429	5	0	0	1	0	2	11	14	5.642857143	6	14	210	239
"270"	"T_15_078"	"Tånga Hed"	21	15	3	3	30	"T"	16.6787878787879	17.969696969697	14.7272727272727	1.34422854377057	3.24242424242424	"1"	3.43398720448515	-0.558124045729573	-0.600026998291151	-0.0245635101967757	-0.435478197563608	1.6024152957982	-1.4605942731026	276	1	2	0	0	0	0	3	1.666666667	2	0	0	0	0	0	3	3	6	6	3	210	239
"271"	"T_15_079"	"Tånga Hed"	32	30	3	14	0	"T"	16.6666666666667	18.2878787878788	14.2727272727273	1.56301558126468	4.01515151515152	"0"	0	1.16210050218013	0.97791634189579	-0.0245635101967757	0.942725148356972	-0.805883957128083	-1.47710008710698	277	1	0	6	0	1	0	8	3	5	2	0	0	0	0	7	9	4.888888889	6	9	210	239
"272"	"T_15_080"	"Tånga Hed"	36	20	1	37	0	"T"	17.4424242424242	19.0909090909091	14.7575757575758	1.78762409943864	4.33333333333333	"0"	0	1.78763670142002	-0.0740458848955038	-0.867910693619408	3.82442305346364	-0.805883957128083	-0.420727990826512	278	1	2	5	4	1	0	13	3.153846154	5	0	1	0	1	0	10	12	5.5	6	13	210	239
"273"	"T_15_081"	"Tånga Hed"	29	15	1	19	0	"T"	17.4424242424242	19.0909090909091	14.7575757575758	1.78762409943864	4.33333333333333	"0"	0	0.692948352750209	-0.600026998291151	-0.867910693619408	1.56918121468451	-0.805883957128083	-0.420727990826512	279	0	0	5	1	1	0	7	3.428571429	5	0	0	0	0	1	6	7	5.857142857	6	7	210	239
"274"	"T_15_082"	"Tånga Hed"	24	42.5	0	12	0	"T"	17.6969696969697	19.6060606060606	14.8787878787879	1.95398329840251	4.72727272727273	"0"	0	-0.0889718962996544	2.29286912538491	-1.28958428533072	0.692142721825958	-0.805883957128083	-0.0741058967344821	280	1	0	3	0	1	0	5	3	5	1	0	0	0	2	2	5	4.6	6	5	210	239
"275"	"T_15_083"	"Tånga Hed"	34	47.5	1	24	0	"T"	17.5393939393939	19.8030303030303	14.7121212121212	2.04072097990532	5.09090909090909	"0"	0	1.47486860180007	2.81885023878055	-0.867910693619408	2.19563728101205	-0.805883957128083	-0.288681478791452	281	2	0	7	0	1	0	10	2.8	5	0	0	1	0	2	8	11	5.545454545	6	11	210	239
"276"	"T_15_084"	"Tånga Hed"	26	38.5	0	6	0	"T"	17.130303030303	18.4393939393939	14.8636363636364	1.47244078303812	3.57575757575758	"0"	0	0.223796203320291	1.87208423466839	-1.28958428533072	-0.059604557767086	-0.805883957128083	-0.845752701439359	282	3	1	1	0	0	0	5	1.6	3	0	0	4	0	0	0	4	3	3	5	210	239
"277"	"T_15_085"	"Tånga Hed"	24	41	4	11	2	"T"	17.130303030303	18.4393939393939	14.8636363636364	1.47244078303812	3.57575757575758	"1"	1.09861228866811	-0.0889718962996544	2.13507479136621	0.39711008151454	0.566851508560451	-0.645330673599665	-0.845752701439359	283	1	0	5	0	0	0	6	2.666666667	3	0	0	0	2	1	3	6	5.166666667	6	6	210	239
"278"	"T_15_086"	"Tånga Hed"	33	20	4	9	20	"T"	16.6242424242424	18.2272727272727	14.5151515151515	1.5177529693376	3.71212121212121	"1"	3.04452243772342	1.3184845519901	-0.0740458848955038	0.39711008151454	0.316269082029436	0.799648878156106	-1.53487043612232	284	3	5	1	0	0	0	9	1.777777778	3	0	1	0	0	2	6	9	5.333333333	6	9	210	239
"279"	"T_15_087"	"Tånga Hed"	21	17.5	1	0	40	"T"	16.1939393939394	17.5151515151515	14.6515151515152	1.15683216678821	2.86363636363636	"1"	3.71357206670431	-0.558124045729573	-0.337036441593327	-0.867910693619408	-0.81135183736013	2.4051817134403	-2.1208268332779	285	2	1	0	0	0	0	3	1.333333333	2	0	1	0	0	0	1	2	4	6	3	210	239
"280"	"T_15_088"	"Tånga Hed"	34	45	0	12	20	"T"	15.6484848484848	17.2727272727273	13.6666666666667	1.46746308340856	3.60606060606061	"1"	3.04452243772342	1.47486860180007	2.55585968208273	-1.28958428533072	0.692142721825958	0.799648878156106	-2.86358846347511	286	2	3	0	0	0	0	5	1.6	2	0	0	1	0	0	3	4	5.25	6	5	210	239
"281"	"T_15_089"	"Tånga Hed"	19	20	0	12	0	"T"	16.8939393939394	18.3030303030303	14.469696969697	1.57242726211667	3.83333333333333	"0"	0	-0.870892145349518	-0.0740458848955038	-1.28958428533072	0.692142721825958	-0.805883957128083	-1.16761607452481	287	0	0	3	0	1	0	4	3.5	5	0	0	0	1	2	1	4	5	6	4	210	239
"282"	"T_15_090"	"Tånga Hed"	27	30	8	6	0	"T"	17.4787878787879	19.7575757575758	15.2878787878788	1.76674636784414	4.46969696969697	"0"	0	0.380180253130264	0.97791634189579	2.08380444835981	-0.059604557767086	-0.805883957128083	-0.371210548813361	288	0	0	9	0	1	0	10	3.2	5	0	0	0	0	0	9	9	6	6	10	210	239
